Employee_ID,Age,Salary,Department,Experience_Years,Join_Date
2984,37.0,-1000000.0,Marketing,1.3,2019-08-18
2985,18.0,16190856.530698141,,0.9,2019-09-03
2986,25.0,10796140.550506875,Engineering,8.2,2021-04-01
2987,33.0,,Marketing,14.4,2020-12-10
2988,35.0,13239561.262730595,Sales,4.1,2016-07-03
2989,23.0,16623791.197667709,Finance,12.9,
2990,59.0,17902838.435178075,Sales,13.7,2017-09-21
2991,50.0,21046153.23611969,Marketing,5.1,2017-11-10
2992,41.0,14878567.521649871,Finance,12.0,2017-04-12
2993,35.0,23194802.637999166,Sales,13.7,2018-09-14
2994,,19540113.312680956,HR,9.3,2022-04-02
2995,25.0,11462802.27593906,HR,6.7,2015-11-20
2996,35.0,26049278.328742318,Engineering,12.4,2020-01-17
2997,37.0,16634972.566350488,Marketing,19.6,2019-02-28
2998,22.0,10824377.480138823,Sales,8.5,2016-01-14
2999,38.0,23264565.25615211,Engineering,-2.5,2021-01-02
3000,33.0,25388887.92599222,Marketing,9.3,2023-02-15
3001,15.0,14834873.681402197,,1.5,2017-02-19
3002,,9999999999.0,Sales,11.1,Unknown
3003,30.0,14138125.21273169,Finance,6.6,2018-01-04
3004,53.0,18573658.637588497,HR,2.4,2019-03-25
3005,40.0,21389283.27515257,Finance,9.3,2022-07-22
3006,,,Finance,0.1,2021-10-13
3007,39.0,15508616.04235885,Sales,8.0,2021-10-05
3008,,22490058.851522136,Sales,2.1,2015-06-11
3009,45.0,13435817.634742389,Finance,0.5,31/02/2020
3010,,20154596.691834535,Engineering,-2.5,2017-02-09
3011,34.0,13559686.008243607,Finance,18.3,2021-08-03
3012,,17155114.790054467,Finance,4.2,2023-02-14
3013,22.0,14432187.176047742,Sales,10.8,
3014,21.0,14720739.086735945,,5.6,2021-04-08
3015,29.0,13113067.41268895,HR,9.9,2017-06-07
3016,45.0,21724270.155903473,Sales,8.7,2020-05-17
3017,19.0,11335369.809457324,Engineering,5.4,2017-05-05
3018,6.0,11298838.737256458,HR,14.0,2018-09-25
3019,30.0,25604967.829225548,Sales,2.5,2018-05-26
3020,40.0,19889237.82327166,Sales,1.1,2015-03-04
3021,47.0,,Marketing,15.4,2017-05-17
3022,30.0,12173706.303947981,Engineering,13.3,2017-02-17
3023,30.0,5940053.31218973,Engineering,10.0,2016-04-25
3024,-5.0,10246546.532923725,Sales,9.4,2020-05-15
3025,16.0,-692573.3311701994,Marketing,9.9,2017-09-20
3026,31.0,14315052.111530289,Sales,8.7,31/02/2020
3027,36.0,9290290.904193442,Finance,7.9,2021-10-11
3028,39.0,15299526.283982191,Finance,10.0,2022-11-22
3029,29.0,6874393.705587376,Marketing,10.6,2017-04-17
3030,35.0,15414559.2658602,Sales,13.8,Unknown
3031,10.0,12925418.609398363,Marketing,14.2,2017-09-07
3032,28.0,22509764.82594298,Sales,7.6,2021-03-11
3033,39.0,-1000000.0,Sales,8.3,31/02/2020
3034,25.0,9999999999.0,Finance,7.5,2018-03-05
3035,35.0,13366931.096693937,HR,10.7,2019-04-09
3036,39.0,9999999999.0,Engineering,9.1,2020-03-24
3037,31.0,7234823.610800897,Engineering,17.8,2020-12-25
3038,36.0,7982206.852181687,Marketing,13.9,
3039,25.0,14581084.500554677,Engineering,18.0,2019-01-11
3040,32.0,26270190.544605598,Finance,14.2,2018-06-17
3041,,13988305.465649562,HR,19.4,2017-12-07
3042,36.0,14083773.78395359,Sales,12.7,2019-01-13
3043,29.0,7790448.219440954,Sales,19.3,2020-10-01
3044,37.0,19729647.92635189,Finance,3.2,2020-07-29
3045,42.0,19765881.271646768,Engineering,1.0,2020-03-23
3046,14.0,18945376.00699955,Sales,11.6,2016-02-08
3047,46.0,11853896.635763187,Engineering,19.7,2023-02-07
3048,31.0,11466466.15813497,Finance,50.0,2020-04-07
3049,39.0,8534388.747975148,Sales,4.2,2018-08-04
3050,46.0,15419362.508804668,Marketing,10.4,2017-04-12
3051,21.0,9597963.35360749,HR,13.0,2019-02-27
3052,27.0,9112917.473753557,Engineering,6.3,2018-07-05
3053,32.0,12881546.41544662,Engineering,14.3,2019-08-23
3054,27.0,12554219.124078918,Engineering,19.5,2015-07-07
3055,52.0,12310107.355890226,Engineering,17.9,2021-04-23
3056,,17332222.984201305,Finance,5.8,2017-06-25
3057,29.0,15395239.010751396,Finance,50.0,2016-08-20
3058,37.0,13559219.847444411,Finance,7.4,2015-03-08
3059,22.0,15915064.64155741,Finance,7.9,2017-12-04
3060,31.0,10042364.794476839,Sales,2.0,2021-03-16
3061,38.0,15526393.11954839,,15.2,2021-07-20
3062,,15753012.464223169,Sales,7.3,2021-06-30
3063,34.0,7484765.7032125965,Marketing,17.6,2023-01-28
3064,29.0,19978468.771851808,Finance,18.5,2019-09-07
3065,,10592831.473865023,N/A,0.5,2018-04-24
3066,38.0,15451548.996032175,Finance,19.8,2016-09-16
3067,52.0,20822058.702676352,Marketing,14.2,2017-03-14
3068,35.0,19628383.788569346,HR,10.4,2018-09-13
3069,37.0,15171666.942844177,Marketing,7.8,31/02/2020
3070,41.0,13187504.985589657,Sales,10.4,2019-04-05
3071,,19737559.542877838,Engineering,6.5,2021-05-22
3072,52.0,9999999999.0,Marketing,12.5,31/02/2020
3073,37.0,11908174.89977935,Engineering,1.9,
3074,51.0,11025531.764991548,HR,12.4,
3075,27.0,4638224.09152001,HR,5.5,2022-05-05
3076,53.0,15770159.208417937,Sales,0.4,2022-09-06
3077,42.0,14586511.274908006,Sales,11.1,Unknown
3078,40.0,20680956.87321271,Marketing,11.6,2017-11-20
3079,37.0,16795275.467401832,Finance,8.5,2020-06-24
3080,32.0,21671145.970863454,HR,1.4,2023-02-11
3081,47.0,11513178.860419147,Engineering,17.9,2022-03-13
3082,,20690751.654838093,Finance,12.2,2020-07-02
3083,-5.0,,HR,2.3,2020-03-02
3084,,18887980.30896136,Marketing,10.2,2016-11-20
3085,33.0,7706208.037346533,HR,9.9,2018-12-13
3086,38.0,16175676.496830942,Sales,1.2,2016-11-24
3087,34.0,5076560.292770451,Engineering,12.1,2016-07-27
3088,47.0,13664312.570291227,Engineering,16.2,2023-01-29
3089,15.0,17201769.96938957,Sales,15.0,2021-02-16
3090,36.0,12395157.24384452,Finance,4.1,2020-99-99
3091,16.0,,Sales,17.2,2017-01-23
3092,42.0,19230592.34647967,Engineering,6.9,2021-01-29
3093,34.0,14482686.050765382,Marketing,18.9,2022-03-13
3094,,12552146.764846642,Finance,1.4,2015-08-29
3095,,15209479.605771383,HR,9.7,2020-11-16
3096,47.0,28183345.709727943,Marketing,11.9,2015-05-19
3097,45.0,20767514.24890772,Finance,5.0,2015-11-01
3098,40.0,20812868.3409392,Engineering,15.4,2022-06-30
3099,33.0,17177731.594961822,Engineering,12.5,2015-07-18
3100,40.0,15832426.362885736,Marketing,0.4,
3101,27.0,3019588.558347918,Finance,12.2,2019-08-17
3102,43.0,11605098.26768434,,9.8,2016-07-17
3103,51.0,12597127.933987627,HR,3.9,2022-01-27
3104,45.0,5625539.6797623355,Sales,19.9,2017-08-05
3105,27.0,9212921.048922833,Marketing,17.9,2015-10-06
3106,38.0,5095817.64538683,Finance,5.9,2022-12-06
3107,22.0,14808380.821513137,Marketing,10.8,2016-09-10
3108,40.0,19093829.85424408,HR,6.3,2015-02-07
3109,39.0,20533872.593121644,Finance,15.5,2017-06-14
3110,16.0,17073922.310396206,Engineering,18.6,2020-09-02
3111,23.0,10183018.294007156,Engineering,7.2,2020-02-11
3112,-5.0,5339674.207400203,Finance,16.1,2019-03-09
3113,31.0,6215656.50299249,Marketing,10.0,2015-09-05
3114,22.0,8655087.113727506,Marketing,7.9,2021-12-05
3115,38.0,10555701.509821627,Engineering,18.8,2022-02-25
3116,37.0,14201257.510042068,Engineering,10.2,2022-06-24
3117,33.0,9999999999.0,HR,9.3,2021-11-30
3118,27.0,16694879.468341308,Finance,13.4,
3119,45.0,13838632.486002635,,5.2,2022-05-24
3120,51.0,15052728.558705129,HR,6.5,2020-06-21
3121,30.0,20701252.763356023,Marketing,18.6,2015-03-06
3122,28.0,9098841.328998148,Engineering,-2.5,2015-01-28
3123,,17093522.89146184,Finance,16.5,2020-12-19
3124,31.0,14930133.857619634,Sales,5.4,2021-03-09
3125,33.0,13332568.595151523,Finance,10.9,2019-08-12
3126,42.0,19426281.604329802,Sales,19.4,2015-02-18
3127,15.0,19395070.772785038,HR,6.4,2015-03-10
3128,48.0,10267546.02005786,Sales,3.2,2020-12-08
3129,35.0,14089197.08071038,Sales,10.2,2023-02-06
3130,30.0,16406058.412920326,HR,7.8,2018-01-30
3131,34.0,13634966.259887077,12345,3.2,
3132,34.0,17925106.66143899,Enginering,17.8,2018-03-20
3133,17.0,16405960.089551378,Engineering,19.8,2015-03-12
3134,,,Engineering,11.4,2020-08-19
3135,35.0,7348604.320351062,Sales,15.5,2020-99-99
3136,39.0,14387820.051263012,HR,17.2,2022-07-23
3137,44.0,10457487.442439046,HR,14.0,2019-10-30
3138,24.0,18020537.27719522,HR,0.9,2017-01-04
3139,39.0,6914140.5497722775,Finance,3.2,2016-03-14
3140,32.0,16731563.551124433,Marketing,1.4,31/02/2020
3141,43.0,11849757.843258295,Marketing,0.2,2020-11-17
3142,13.0,11329190.669394929,Marketing,6.1,2016-09-01
3143,34.0,7767508.982296564,Finance,7.8,2017-09-14
3144,,12674620.26899497,HR,4.8,2017-02-25
3145,39.0,20422502.651454628,Marketing,1.3,2021-12-13
3146,,14874056.582352603,HR,10.6,2020-11-26
3147,27.0,,Sales,5.5,2017-10-30
3148,27.0,23323209.109831374,Marketing,15.9,2018-12-22
3149,,16318777.924112879,Sales,0.2,2017-12-30
3150,26.0,12206002.139688296,Finance,16.9,
3151,43.0,17336261.07591395,Engineering,19.1,2015-11-20
3152,31.0,12278519.26842854,Finance,14.3,2019-03-09
3153,5.0,12477886.583514154,Finance,14.7,2019-07-22
3154,31.0,7400536.001905076,Finance,18.7,2020-02-24
3155,24.0,,Marketing,4.2,2021-05-03
3156,18.0,13069987.121752804,Sales,19.9,2017-09-23
3157,22.0,15910491.22907931,Marketing,15.5,2022-10-26
3158,36.0,9820190.356966803,Engineering,14.5,2017-07-14
3159,48.0,17179738.148577362,Finance,7.2,Unknown
3160,38.0,11190293.809324581,HR,10.9,2022-09-02
3161,28.0,14291456.391490879,Engineering,13.1,2015-11-27
3162,39.0,19389130.15619563,Sales,12.4,2022-05-01
3163,30.0,18953796.561162647,Engineering,14.1,31/02/2020
3164,28.0,14889849.637415297,Marketing,1.6,2015-05-10
3165,23.0,6159344.836466407,HR,7.1,2016-01-18
3166,17.0,29964052.850303207,N/A,8.7,2019-07-19
3167,31.0,23729294.851365678,Finance,5.2,2019-04-03
3168,36.0,18613374.124441493,Finance,3.5,
3169,34.0,11233981.092045147,Engineering,2.8,2021-03-13
3170,30.0,14432039.191490177,Finance,7.3,2020-05-03
3171,25.0,12282897.851117415,Enginering,9.9,2015-08-18
3172,41.0,21319279.69548194,Sales,1.3,
3173,21.0,16312514.454259168,Sales,18.9,2015-02-08
3174,42.0,11079180.708200837,Marketing,15.3,2022-11-18
3175,24.0,12646224.504376091,Marketing,14.6,2016-12-02
3176,27.0,20605940.712849524,Sales,3.5,2015-12-05
3177,20.0,23000489.23410239,,12.1,2020-08-09
3178,29.0,22641657.817431226,Sales,10.6,2019-11-13
3179,44.0,18785160.325269885,Marketing,19.6,2022-03-26
3180,40.0,13736875.655986816,HR,15.0,2018-09-18
3181,44.0,-1207569.1266456023,Finance,11.5,2021-05-06
3182,40.0,16485800.119041108,HR,17.0,
3183,23.0,14990856.205779498,Enginering,3.1,2020-12-03
3184,31.0,15699910.481606768,Finance,0.3,2015-06-24
3185,27.0,15269486.735166032,Sales,13.8,2017-07-30
3186,48.0,8368689.190254215,Engineering,2.0,2017-05-15
3187,23.0,17787042.78425593,HR,2.3,2022-10-06
3188,999.0,18161081.570159253,Engineering,14.9,2021-05-10
3189,,18411693.910298295,Marketing,5.4,2020-05-01
3190,53.0,19732885.01786693,HR,12.6,2018-01-15
3191,,18020258.224608116,Marketing,18.3,2015-07-10
3192,42.0,12949852.942305446,Sales,-2.5,2015-11-01
3193,57.0,14645815.76041955,HR,4.3,2022-09-04
3194,28.0,15455624.336266885,Marketing,2.1,2018-02-22
3195,19.0,15538497.245533092,Marketing,2.6,
3196,16.0,19991088.27985865,Sales,1.2,2021-04-27
3197,42.0,18218343.765112452,Engineering,1.8,2022-05-19
3198,16.0,25386717.197849765,Engineering,8.6,2015-05-15
3199,,26032344.89942336,Enginering,6.4,2017-01-04
3200,-5.0,15398247.913069624,Sales,14.1,2018-07-12
3201,36.0,-4183277.7422968484,HR,17.4,2015-03-06
3202,39.0,21184162.330636334,Engineering,15.7,
3203,37.0,12298118.305064728,Sales,10.6,2021-08-01
3204,-5.0,10992580.390844965,Enginering,-2.5,2016-08-13
3205,,13007773.625053165,Sales,14.2,2022-12-29
3206,28.0,9999999999.0,Sales,7.3,2019-06-20
3207,27.0,18061349.05052696,Finance,1.7,2015-11-12
3208,43.0,7202821.104368873,Marketing,16.8,2018-05-10
3209,44.0,9611396.271041993,Marketing,6.8,2016-10-27
3210,39.0,16715792.770987082,Marketing,4.4,2021-04-28
3211,46.0,18114720.15206654,Engineering,17.4,2017-09-11
3212,23.0,18207708.22468006,Sales,18.0,2021-05-10
3213,,11064818.605333505,Enginering,6.8,2019-05-13
3214,50.0,10108671.7536688,Engineering,7.1,2022-08-05
3215,42.0,12466825.831060404,Finance,11.6,2021-01-23
3216,52.0,16199363.761423625,Engineering,14.7,2018-09-20
3217,18.0,22427386.846362747,Engineering,1.3,2019-04-22
3218,29.0,4762814.071146248,Engineering,11.9,2016-07-27
3219,27.0,13896356.215208167,,19.1,
3220,42.0,8336607.794873982,HR,5.2,2023-02-14
3221,24.0,6738786.613232551,Engineering,18.2,2015-11-18
3222,42.0,19834783.226724084,Marketing,19.0,2020-08-13
3223,,17723122.872496694,Sales,5.4,2018-11-17
3224,-5.0,17247167.57973631,HR,15.1,2015-08-08
3225,37.0,19605129.19865497,HR,4.8,
3226,25.0,12601405.51616932,Finance,14.8,2019-11-26
3227,26.0,12836812.418332359,,15.9,2017-08-08
3228,,25928653.083612874,Finance,4.9,2015-11-08
3229,999.0,13767144.728702128,Finance,14.3,2018-10-27
3230,34.0,18675660.565270457,Marketing,16.2,2021-10-14
3231,30.0,15031907.704816574,Engineering,7.2,2021-11-19
3232,14.0,5758707.349607924,HR,3.4,2021-09-05
3233,24.0,4776854.980993658,Engineering,1.8,2019-06-13
3234,54.0,12105078.900300477,Engineering,11.5,2018-08-29
3235,22.0,20280506.258349944,Engineering,19.6,2015-05-02
3236,36.0,18941458.283180017,Finance,16.5,2022-02-10
3237,45.0,19570385.82112017,Engineering,8.7,2018-01-24
3238,22.0,,HR,10.7,2020-01-20
3239,36.0,23079362.45061157,Finance,5.6,2020-07-02
3240,44.0,10175533.499068078,HR,3.3,2017-07-23
3241,35.0,16064121.993349843,Finance,9.6,2018-12-28
3242,63.0,14948238.550461316,,9.3,2021-03-15
3243,18.0,14130630.89842707,Sales,10.4,2019-03-18
3244,45.0,21692960.691478033,N/A,19.1,2019-11-04
3245,33.0,11474447.399170198,Sales,12.1,2017-01-30
3246,42.0,8251973.72144036,Finance,12.1,2022-08-16
3247,39.0,15099977.431032097,Engineering,2.6,2021-07-27
3248,27.0,13000866.328567367,Marketing,19.9,2022-05-30
3249,37.0,31886914.59541323,Marketing,15.5,2019-04-06
3250,16.0,18382537.382199876,Sales,17.5,
3251,41.0,12953297.123906879,Engineering,8.3,2021-12-08
3252,37.0,9719442.154064566,HR,10.0,2018-04-24
3253,41.0,5598557.947156077,Engineering,10.4,2017-10-06
3254,45.0,9873904.571312834,HR,3.9,2022-12-30
3255,38.0,15574708.858795658,Marketing,13.8,2015-10-29
3256,36.0,22136643.257973846,Engineering,18.1,2015-12-03
3257,26.0,20608445.711939596,Engineering,3.3,2018-01-02
3258,27.0,16145474.158231897,Marketing,1.7,2016-09-23
3259,46.0,13384161.671487577,Engineering,14.8,2019-04-06
3260,49.0,16344061.782060772,HR,5.5,2022-12-25
3261,32.0,12406810.01257712,,12.5,2022-02-09
3262,35.0,23591819.978819378,HR,13.9,2016-09-23
3263,25.0,,Sales,6.4,2019-05-15
3264,46.0,14568310.708766365,Engineering,16.3,2018-07-21
3265,41.0,3920887.8748966586,HR,11.0,2019-01-17
3266,,14022825.767386181,Marketing,17.4,2016-03-12
3267,26.0,19182420.689824704,Sales,15.3,2016-01-10
3268,31.0,9661387.114807274,Engineering,17.4,2015-01-22
3269,37.0,11246398.327535935,HR,50.0,2018-06-16
3270,41.0,9999999999.0,Engineering,4.9,2019-12-27
3271,32.0,7616713.882409734,Enginering,1.8,2019-01-14
3272,26.0,20289005.037709594,Engineering,8.8,2018-01-09
3273,43.0,12339280.54913449,Sales,17.8,2016-02-23
3274,42.0,13057158.897543985,Sales,9.4,
3275,,9380607.97437203,N/A,17.0,2015-12-24
3276,48.0,16890231.302139416,Engineering,6.5,2017-02-06
3277,46.0,27299359.9251469,Finance,6.8,2019-11-01
3278,36.0,18907486.19730316,Engineering,17.9,31/02/2020
3279,35.0,10678573.69029732,Engineering,8.5,2021-03-31
3280,-5.0,20678102.92745738,Sales,15.8,2021-03-22
3281,999.0,13416602.270328753,12345,4.7,2020-09-29
3282,35.0,21872424.907137796,Enginering,19.0,2019-07-30
3283,,19033382.010821816,Engineering,11.5,2016-02-28
3284,43.0,284292.1726413332,Finance,15.2,2015-04-18
3285,19.0,9979601.835224863,HR,1.8,2016-01-03
3286,50.0,19721926.114176948,Sales,9.9,2018-12-20
3287,31.0,15758286.360725088,12345,18.0,2021-03-20
3288,32.0,9881220.261460748,HR,17.5,2016-01-17
3289,28.0,11832052.422530936,,0.9,2021-09-11
3290,32.0,5468816.899553098,Sales,6.1,2021-09-15
3291,49.0,14558133.56236802,Finance,8.9,2020-99-99
3292,10.0,26053448.630078822,Sales,3.4,
3293,47.0,19024666.953661628,Marketing,14.6,2015-02-20
3294,38.0,,Marketing,3.7,2018-04-10
3295,22.0,,Sales,6.9,
3296,-5.0,20137396.71676346,Engineering,13.3,2019-05-08
3297,51.0,24870393.43872512,Sales,9.6,2015-12-13
3298,999.0,16886316.296711132,Finance,14.8,2023-02-16
3299,23.0,14063863.392465599,Sales,19.2,2021-04-10
3300,46.0,20163287.58311006,HR,2.3,2017-09-21
3301,38.0,22269201.185609423,,14.2,2021-05-31
3302,25.0,12600176.786438955,HR,4.6,2020-11-04
3303,37.0,11392154.588299854,Sales,-2.5,2016-11-25
3304,24.0,15694280.1621544,Engineering,0.7,2022-09-08
3305,46.0,19157494.33465831,HR,2.7,2019-04-09
3306,45.0,18990455.243307807,HR,6.4,2016-11-25
3307,,-1000000.0,Engineering,6.8,2016-07-22
3308,38.0,24558030.335316606,Engineering,18.0,2018-01-06
3309,52.0,11794175.353015747,Marketing,14.8,2018-05-18
3310,34.0,13674675.015557103,Engineering,19.4,2018-01-04
3311,23.0,10486728.2000609,Sales,12.0,2020-07-12
3312,,28491644.179685436,Finance,4.8,2016-08-20
3313,55.0,16210353.351439837,Marketing,6.6,2015-09-17
3314,24.0,10745124.596592177,Engineering,6.4,2016-11-15
3315,31.0,,Finance,6.5,2019-11-16
3316,39.0,18845678.896550164,Marketing,13.5,2018-02-04
3317,34.0,14061364.88210058,Sales,10.6,2019-09-21
3318,25.0,19203033.563916914,Finance,7.7,2018-05-12
3319,46.0,10873540.195845678,Engineering,3.0,2020-06-06
3320,58.0,12535408.625253739,Engineering,-2.5,2015-11-12
3321,36.0,4948916.727169685,Sales,4.4,2019-01-19
3322,25.0,8380244.578902186,Marketing,2.1,2017-10-27
3323,19.0,24038154.02835343,Finance,15.7,2017-10-07
3324,37.0,23207143.13861157,Sales,2.2,2023-01-31
3325,46.0,15328943.243244812,Marketing,14.5,2022-01-04
3326,39.0,23314657.23594919,,7.7,2020-07-23
3327,34.0,14199627.566958476,HR,1.5,2021-08-29
3328,29.0,13782948.487160461,Marketing,16.3,2021-11-30
3329,24.0,15282553.242327781,Engineering,11.6,2017-03-11
3330,43.0,14375392.023382172,Engineering,50.0,2020-02-19
3331,44.0,13924018.382199097,HR,17.9,2016-03-14
3332,19.0,20716990.535747763,Engineering,0.9,2016-07-08
3333,50.0,15750678.269781016,Engineering,4.0,2018-06-01
3334,40.0,18562408.82216902,Marketing,15.0,2015-01-28
3335,48.0,20156902.626386654,Marketing,14.2,2019-06-09
3336,21.0,9999999999.0,Engineering,5.8,2018-09-22
3337,21.0,10148643.370458806,Marketing,1.2,2021-12-15
3338,33.0,8235670.5551798055,Finance,17.2,2019-04-06
3339,40.0,15743903.174036525,HR,6.3,2018-09-11
3340,52.0,14143718.475875327,Finance,3.9,2019-12-09
3341,42.0,15436957.14460061,Finance,10.3,2018-10-03
3342,32.0,14919729.80375707,Engineering,18.2,2019-10-30
3343,,27917868.300832838,Engineering,0.9,2022-04-20
3344,47.0,8348868.72179331,Finance,15.3,2021-08-31
3345,25.0,5050268.6508943755,Finance,11.4,2016-07-11
3346,,16661884.167598048,Sales,8.5,2018-05-15
3347,32.0,13117887.227059023,Sales,50.0,2018-08-06
3348,50.0,16580339.348649755,HR,19.3,2021-10-06
3349,41.0,-1000000.0,Finance,4.6,2022-10-18
3350,,21420523.47589449,Marketing,2.9,
3351,29.0,7463870.898080308,Sales,18.3,2020-05-16
3352,31.0,12216410.510714184,Engineering,13.4,2018-07-10
3353,39.0,17143806.29440382,Finance,8.8,2016-12-28
3354,35.0,,Marketing,11.5,2019-06-20
3355,29.0,,Marketing,14.9,2018-07-31
3356,33.0,19778519.855569337,Marketing,15.5,2018-04-08
3357,35.0,14716057.020568615,Engineering,18.4,2022-10-17
3358,13.0,10547821.235286692,Sales,8.5,2022-02-05
3359,39.0,12178550.736404903,Marketing,5.9,2020-07-04
3360,25.0,12036485.885214467,Sales,12.8,
3361,23.0,18276168.142568804,HR,8.3,
3362,,16284987.227929153,Engineering,11.9,2018-08-27
3363,17.0,,Sales,8.4,
3364,21.0,,Sales,3.1,2018-02-22
3365,27.0,19387737.7672571,Marketing,9.4,2019-05-29
3366,54.0,16758311.774870295,Marketing,13.8,2019-02-04
3367,-5.0,17843223.080063853,Engineering,16.0,2016-04-11
3368,36.0,16914608.550286315,Sales,9.9,2021-04-28
3369,39.0,23132153.673044298,N/A,3.3,2017-03-29
3370,36.0,16180215.31912185,Marketing,8.3,2021-08-22
3371,34.0,13069886.01064651,Marketing,15.7,2021-02-12
3372,23.0,10421224.794332197,HR,8.3,2017-01-06
3373,49.0,,Engineering,13.9,2022-08-24
3374,53.0,2796479.92612458,Sales,-2.5,2021-03-03
3375,18.0,14078554.99083644,Sales,4.8,2015-04-21
3376,24.0,13970800.70039328,Sales,15.9,Unknown
3377,32.0,8177645.731913595,Marketing,1.7,2020-03-05
3378,25.0,10358670.80672002,,10.5,2020-99-99
3379,40.0,19048287.650741205,Sales,4.2,2017-05-08
3380,27.0,16153558.745374814,Finance,1.3,
3381,56.0,15508941.668536637,HR,10.1,2018-04-08
3382,,16531737.669660114,HR,10.0,2022-10-08
3383,37.0,15463137.939744618,Sales,14.1,2015-10-11
3384,45.0,21214312.814291574,Marketing,14.9,2019-08-03
3385,46.0,15617145.908518244,HR,14.6,2022-07-19
3386,,7708934.430906248,HR,8.2,2020-08-07
3387,26.0,23150649.824372053,HR,12.6,2016-07-24
3388,35.0,16851701.33664423,HR,11.5,2022-02-07
3389,43.0,12053731.346024662,Sales,8.4,2018-05-25
3390,36.0,8732991.408524908,Engineering,11.9,
3391,19.0,16979571.104790226,Engineering,18.9,2017-10-31
3392,,14414139.975128124,Marketing,3.9,2022-05-21
3393,34.0,22870733.930162042,Finance,18.1,2016-09-23
3394,-5.0,13270463.596665861,Engineering,1.1,2023-01-08
3395,54.0,10813096.051587665,Finance,6.2,2019-09-30
3396,21.0,19478981.091179643,Engineering,5.8,
3397,40.0,19626409.463584155,Engineering,12.5,2015-10-30
3398,49.0,15843256.838050978,Marketing,2.6,2020-01-14
3399,57.0,18381785.238374542,HR,17.6,2021-09-15
3400,30.0,14811564.39628881,,16.6,2020-05-16
3401,39.0,16169325.505046235,Engineering,13.0,2021-07-12
3402,999.0,20824954.412819616,HR,9.2,2019-06-30
3403,36.0,18126591.670107514,HR,18.7,
3404,34.0,14153627.808336876,HR,16.6,2020-09-06
3405,39.0,21761812.729630753,Finance,10.0,2022-10-04
3406,,3175723.1360424384,N/A,14.0,2019-09-10
3407,41.0,25260366.557109676,Sales,11.3,2021-02-04
