job_id,job_title,job_category,years_of_experience,education_required,city,country,remote_work,company_size,industry,demand_score,benefits_score_10,required_skills,skill_count,salary_min_usd,salary_max_usd,annual_salary_usd,salary_tier,experience_level,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,ai_salary_premium_pct
12731,Machine Learning Engineer,Product Management,4.1,High School,Singapore,Japan,Hybrid,Enterprise,Tech,99.7,8.8,React|AWS|Azure|Docker|AutoGen|Java|TensorFlow|FastAPI,8,69000,57900,122600,Low,Mid,2026,5,0,1,0,11.71
12732,Data Analyst,Data Science,8.2,Associate's,Singapore,China,Hybrid,Enterprise,Tech,59.1,9,Python|Java|C++|Docker|BERT|PyTorch,6,58300,106100,74500,Top,Senior,2026,8,0,0,0,22.82
12733,Product Manager,Product Management,2.2,Bachelor's,Tokyo,Singapore,Fully Remote,Enterprise,Healthcare,58.7,6,SQL|PyTorch|C++|FastAPI|AutoGen|Python,6,68300,166400,75700,Low,Junior,2026,4,0,0,0,19.25
12734,DevOps Engineer,AI Engineering,2,High School,San Francisco,Singapore,On-site,Enterprise,Automotive,51.6,1.6,React|Python|PyTorch|Azure|Java,5,,184100,80500,High,Junior,2026,2,0,0,1,34.39
12735,DevOps Engineer,AI Engineering,14.2,Bachelor's,New York,Japan,On-site,Enterprise,Automotive,99.5,5.3,Docker|BERT|C++|FastAPI|TensorFlow|PyTorch|CUDA,7,,127700,52300,High,Mid,2026,7,1,0,0,13.53
12736,Data Analyst,Data Science,12.1,High School,London,Japan,Fully Remote,Startup,Finance,67.4,2.9,,0,41800,152600,9drr7rzqb33kpxv,Medium,Junior,2026,2,0,0,1,39.59
12737,DevOps Engineer,IT Operations,2.7,High School,Singapore,UK,Fully Remote,Big Tech (FAANG+),Healthcare,88.1,5,AWS|TensorFlow|AutoGen|FastAPI|Azure,5,26900,129800,61600,Top,Senior,2026,6,1,0,0,48.99
12738,Software Engineer,Product Management,6.1,Bachelor's,Singapore,Germany,On-site,Big Tech (FAANG+),Automotive,53,7.5,PyTorch|Azure|Docker|AutoGen,4,47400,,70400,Low,Senior,2026,7,1,1,0,34.93
12739,AI Agent Developer,Product Management,5.3,Bachelor's,Berlin,China,Fully Remote,Enterprise,Healthcare,64.9,7,FastAPI|C++|CUDA|Java|React|SQL|TensorFlow|BERT|Airflow,9,12900,136800,104400,High,Senior,2026,8,0,0,0,25.62
12740,Data Scientist,Data Science,11.9,High School,Ho Chi Minh City,USA,On-site,Big Tech (FAANG+),Healthcare,81.2,8,Docker|SQL|AWS|C++|Airflow|CUDA|Python|FastAPI|React|Azure,10,61900,57300,81600,Medium,Lead,2026,5,0,0,1,8.57
12741,AI Agent Developer,Data Science,7.7,High School,Beijing,USA,On-site,Startup,E-commerce,76.2,5.3,C++,1,63200,48800,113000,Top,Junior,2026,1,0,1,1,49.11
12742,Product Manager,AI Engineering,1.9,Bachelor's,Ho Chi Minh City,China,Fully Remote,Enterprise,Automotive,60.4,5.6,BERT|Azure,2,95500,140500,xpne0kjlxiszrof,Top,Junior,2026,3,1,1,0,13.64
12743,Data Scientist,Software Engineering,11.1,Bachelor's,Ho Chi Minh City,Singapore,Hybrid,Mid-size,E-commerce,73.1,9.4,PyTorch|CUDA|Python|Azure|TensorFlow|SQL|Java|BERT,8,48000,112300,96600,Medium,Senior,2026,10,1,1,0,28.42
12744,Data Scientist,Data Science,6,Master's,Tokyo,Germany,Hybrid,Startup,Tech,55.4,6.7,C++|AutoGen|Python,3,63500,106400,90800,High,Lead,2026,9,1,0,1,22.13
12745,AI Agent Developer,Software Engineering,3.9,Master's,San Francisco,Germany,Hybrid,Enterprise,Tech,77.1,7.7,TensorFlow|AWS|PyTorch|React|Java|Airflow|AutoGen,7,69400,81000,114700,Top,Mid,2026,6,0,0,1,9.97
12746,Data Analyst,Data Science,5.6,Master's,Ho Chi Minh City,UK,Hybrid,Big Tech (FAANG+),E-commerce,54.8,7,PyTorch|AWS|React|Java|SQL|AutoGen|Airflow|FastAPI,8,84400,85700,76500,Low,Senior,2026,11,1,0,1,39.04
12747,Data Scientist,IT Operations,7.5,Associate's,London,UK,Hybrid,Startup,Tech,81.8,6.8,AutoGen,1,27400,150300,77300,High,Mid,2026,5,1,0,0,5.89
12748,AI Agent Developer,IT Operations,5.1,High School,Tokyo,Japan,Hybrid,Enterprise,E-commerce,57.8,9.2,SQL|PyTorch|Java|C++|TensorFlow|Python,6,67900,66000,48400,High,Senior,2026,1,1,0,1,21.49
12749,Data Scientist,AI Engineering,3.6,PhD,Singapore,USA,Hybrid,Big Tech (FAANG+),Finance,77.4,4.2,,0,58000,100500,97300,Medium,Mid,2026,4,0,1,0,10.57
12750,Machine Learning Engineer,AI Engineering,6,Associate's,London,UK,Fully Remote,Big Tech (FAANG+),Healthcare,56.5,4.8,C++|AWS|Airflow|Python|TensorFlow,5,17700,68500,62800,Top,Lead,2026,5,1,0,0,27.48
12751,Data Analyst,Software Engineering,0.3,High School,Tokyo,China,Fully Remote,Enterprise,Finance,70,4.4,Airflow|TensorFlow|Azure|AutoGen|CUDA|Docker|AWS|BERT|Python|Java,10,59300,37900,93200,Medium,Mid,2026,2,0,0,1,43.04
12752,Software Engineer,Data Science,11.6,PhD,London,USA,Hybrid,Startup,Automotive,67.6,7.9,AWS|TensorFlow|Python|BERT|AutoGen|PyTorch|Docker|Java|React,9,,104300,79800,Top,Junior,2026,5,0,1,0,44.54
12753,Data Scientist,Product Management,2.6,Master's,Tokyo,Singapore,Fully Remote,Enterprise,Finance,87.8,8.8,AWS|Docker|Python|Azure|BERT|Airflow|CUDA|C++|TensorFlow,9,16300,129600,46300,Medium,Mid,2026,3,0,1,1,26.52
12754,Machine Learning Engineer,AI Engineering,0.7,PhD,Tokyo,Singapore,On-site,Enterprise,Finance,82.1,4.2,React|Docker|C++|FastAPI|BERT|SQL|CUDA|Java,8,48500,57500,77400,High,Lead,2026,8,0,0,1,12.08
12755,Software Engineer,Product Management,9.8,Bachelor's,New York,Germany,Hybrid,Enterprise,Tech,96.9,2.3,React|TensorFlow|BERT|SQL,4,51600,71600,64300,Medium,Junior,2026,10,0,1,0,19.17
12756,Software Engineer,Product Management,11.6,Bachelor's,London,USA,On-site,Enterprise,Education,96.1,5.4,Docker|AutoGen|Java|TensorFlow,4,51000,52600,39300,High,Senior,2026,11,1,1,0,34.44
12757,Product Manager,Data Science,12.2,High School,New York,Vietnam,Fully Remote,Enterprise,Education,86.2,9.9,,0,62500,105300,83400,High,Mid,2026,1,1,0,0,14.39
12758,Data Scientist,Software Engineering,7.4,Associate's,Singapore,USA,Hybrid,Big Tech (FAANG+),E-commerce,88.5,2.8,,0,38000,80600,117800,Medium,Lead,2026,4,1,0,0,7.67
12759,AI Agent Developer,Data Science,3.1,Master's,San Francisco,UK,On-site,Enterprise,Automotive,81.2,5.1,AWS|Docker|AutoGen,3,28100,15100,50600,Top,Lead,2026,12,1,1,1,13.91
12760,Data Scientist,AI Engineering,11.1,High School,San Francisco,China,Fully Remote,Startup,Education,84.6,3.4,BERT|React,2,59700,85800,8100,High,Mid,2026,11,1,1,0,6.08
12761,Machine Learning Engineer,Product Management,10.5,Master's,Tokyo,Germany,Hybrid,Mid-size,Tech,80.9,9.3,Python|Azure|Java|Docker|CUDA|SQL,6,81400,,126000,Medium,Lead,2026,9,0,1,1,13.83
12762,Software Engineer,Data Science,3.7,Bachelor's,San Francisco,Germany,Hybrid,Enterprise,Automotive,65.6,6,Java|Python|BERT|PyTorch|Azure|Docker|Airflow|C++|AWS,9,80000,146400,34800,High,Senior,2026,12,1,1,1,2.18
12763,Data Scientist,Data Science,13.6,Associate's,Beijing,UK,On-site,Startup,Healthcare,67.5,6.2,AWS|Airflow|TensorFlow|BERT|CUDA|AutoGen,6,97800,148400,119200,High,Lead,2026,1,1,1,1,3.12
12764,AI Agent Developer,Data Science,1.6,Associate's,Tokyo,UK,On-site,Mid-size,E-commerce,78.7,1.1,SQL|CUDA|React|Java|C++|Docker|AutoGen|PyTorch,8,42600,60300,108000,Medium,Senior,2026,6,0,0,0,42.92
12765,Product Manager,AI Engineering,14.7,Bachelor's,Beijing,UK,On-site,Startup,Tech,86,6.9,SQL|C++|React|Python|AutoGen|Airflow|PyTorch,7,46600,52600,77100,High,Mid,2026,6,0,1,0,8.91
12766,Data Scientist,Software Engineering,12.9,PhD,Beijing,Vietnam,Fully Remote,Big Tech (FAANG+),Finance,70.3,3.8,AWS|Docker|C++|AutoGen|Airflow|Java|Azure,7,7000,,59000,High,Lead,2026,11,0,1,1,42.19
12767,Data Analyst,Data Science,10.3,Associate's,Beijing,China,On-site,Big Tech (FAANG+),Healthcare,57.1,5.6,BERT|Azure|Java|AutoGen|CUDA|Airflow|Python|C++,8,37700,138900,103600,Medium,Mid,2026,2,0,1,0,49.79
12768,Product Manager,AI Engineering,14.1,PhD,Beijing,Vietnam,On-site,Mid-size,Finance,73,5.8,C++|PyTorch|Airflow|AWS|Docker|FastAPI|Azure|Python|Java|AutoGen,10,18400,137500,79100,Low,Junior,2026,1,1,0,1,19.52
12769,AI Agent Developer,Product Management,10.8,Master's,San Francisco,UK,On-site,Mid-size,Education,98.2,6.3,BERT|FastAPI|CUDA|TensorFlow|Python|SQL|Azure|React|Docker,9,43100,100100,121100,Medium,,2026,1,0,0,0,22.39
12770,Machine Learning Engineer,IT Operations,2.9,Associate's,London,China,Hybrid,Mid-size,Automotive,60.7,8.4,Docker,1,,144700,88500,Top,Mid,2026,10,1,1,0,14.3
12771,Software Engineer,AI Engineering,6.6,Bachelor's,Berlin,Singapore,On-site,Big Tech (FAANG+),Healthcare,82.5,3.7,FastAPI|BERT|PyTorch|Docker|Airflow|TensorFlow|C++|SQL|Azure|Python,10,71300,124300,119300,Low,Mid,2026,5,1,1,1,5.96
12772,Data Scientist,IT Operations,1.1,PhD,London,Singapore,On-site,Big Tech (FAANG+),Tech,99.1,3.3,Docker|TensorFlow,2,43400,80700,95100,High,Senior,2026,11,1,0,1,31.84
12773,AI Agent Developer,Data Science,5.8,Master's,Singapore,UK,Fully Remote,Startup,Finance,68.8,8.2,PyTorch|Python|TensorFlow|Azure|C++|React|Java|Docker,8,,,108100,Top,Senior,2026,5,0,0,1,42.4
12774,Product Manager,Data Science,11.1,Master's,Berlin,China,Fully Remote,Big Tech (FAANG+),Education,94.4,7.5,TensorFlow,1,33800,,84100,Low,Junior,2026,11,1,0,1,33.47
12775,Data Analyst,AI Engineering,5.8,Associate's,London,Germany,On-site,Mid-size,Finance,93.2,3,BERT|CUDA|PyTorch|Airflow|FastAPI|Azure|Java|Python|TensorFlow|Docker,10,67300,95000,73600,Medium,Lead,2026,10,0,1,0,5.47
12776,AI Agent Developer,IT Operations,5,Associate's,Singapore,Vietnam,Fully Remote,Enterprise,Automotive,67,1,CUDA,1,43700,75600,64600,High,Junior,2026,7,0,1,0,30.33
12777,DevOps Engineer,Data Science,8.9,High School,San Francisco,Japan,Fully Remote,Enterprise,Automotive,54.9,7,,0,55300,59900,52200,Low,Lead,2026,9,1,0,1,31.96
12778,Data Analyst,Product Management,13.1,High School,Beijing,UK,Fully Remote,Mid-size,Education,58.9,2.4,,0,63400,70500,72200,Medium,Senior,2026,4,1,1,0,34.49
12779,Product Manager,Software Engineering,0.7,Associate's,Ho Chi Minh City,UK,Hybrid,Big Tech (FAANG+),E-commerce,68.3,9.6,TensorFlow|FastAPI|CUDA|Airflow|PyTorch|BERT|Java|Docker|Python,9,64800,159800,50000,Low,Senior,2026,4,0,0,1,3.47
12780,Machine Learning Engineer,Software Engineering,5.8,High School,Tokyo,USA,On-site,Mid-size,Education,98,6.4,BERT|React|AWS|Azure|CUDA|FastAPI|C++|AutoGen|PyTorch,9,-5700,81500,64800,Medium,Senior,2026,11,1,1,1,34.91
12781,Software Engineer,Data Science,2.4,Bachelor's,Berlin,Japan,On-site,Big Tech (FAANG+),E-commerce,63.7,8.6,SQL,1,61200,163100,80800,Top,Lead,2026,11,1,1,0,30.23
12782,Product Manager,IT Operations,10.4,Bachelor's,Ho Chi Minh City,Germany,On-site,Enterprise,Education,96.3,8.3,SQL|Azure|Docker|Airflow|AWS|AutoGen,6,52000,102300,88200,Top,Senior,2026,7,1,0,0,43.41
12783,Machine Learning Engineer,Data Science,1.6,High School,Beijing,UK,Fully Remote,Startup,Education,59.1,6,AutoGen|SQL|BERT|TensorFlow|React,5,13900,90800,109300,High,Lead,2026,9,0,0,1,8.26
12784,Data Scientist,IT Operations,10,Associate's,Berlin,Vietnam,Fully Remote,Big Tech (FAANG+),Automotive,98.5,4.9,Azure|Java|AutoGen|C++|AWS|BERT|Python,7,77600,120900,81400,Medium,,2026,7,1,0,0,3.11
12785,AI Agent Developer,Product Management,4.3,Bachelor's,Ho Chi Minh City,Germany,Fully Remote,Startup,E-commerce,64.7,5.5,SQL|AWS|TensorFlow|AutoGen|React|Airflow|Azure|PyTorch|CUDA,9,54000,4600,87100,Low,Lead,2026,8,0,1,1,40.64
12786,DevOps Engineer,IT Operations,3,Master's,London,UK,Hybrid,Enterprise,Education,81.7,8.2,AutoGen|AWS|React|Docker|C++,5,19000,183300,69700,High,Lead,2026,10,0,0,1,5.15
12787,Data Analyst,Data Science,14,Associate's,Singapore,Vietnam,Fully Remote,Startup,Finance,53.5,6.8,Docker|FastAPI|AWS|PyTorch|SQL|Python|BERT|React|AutoGen,9,38400,138200,75200,High,Senior,2026,7,0,0,0,19.01
12788,Data Analyst,Product Management,0.3,PhD,Beijing,USA,Hybrid,Startup,Automotive,65,2.9,AutoGen|CUDA|React|Azure|FastAPI|BERT,6,45800,108200,76900,Medium,Senior,2026,9,0,0,1,43.45
12789,AI Agent Developer,AI Engineering,6.6,PhD,London,USA,On-site,Mid-size,Healthcare,60.5,6.5,React|PyTorch|TensorFlow|AWS|Java|AutoGen|Python|C++|SQL|BERT,10,,,127600,Top,Junior,2026,6,0,0,1,13.91
12790,DevOps Engineer,Software Engineering,0.3,Associate's,London,Singapore,Fully Remote,Startup,Automotive,50.2,4.6,Azure|Docker|React|SQL|C++|Airflow|Java|CUDA|TensorFlow,9,32500,102200,85600,High,,2026,11,0,1,1,22.08
12791,AI Agent Developer,Data Science,7.3,High School,Beijing,Vietnam,Hybrid,Enterprise,Education,57.8,1.6,React|FastAPI,2,36200,75700,45200,Low,Lead,2026,9,0,0,0,30.71
12792,Data Scientist,Data Science,7.5,Bachelor's,Berlin,Germany,Hybrid,Big Tech (FAANG+),Tech,79.7,4.4,Azure|AutoGen|PyTorch|Python|SQL|Docker|AWS,7,53600,99100,80800,High,Mid,2026,3,0,1,0,31.96
12793,Machine Learning Engineer,Data Science,4.8,Bachelor's,Tokyo,Vietnam,Fully Remote,Startup,Tech,69.5,3,TensorFlow|SQL|React|Docker,4,92800,83100,53800,Medium,Lead,2026,4,0,0,1,29.7
12794,Product Manager,Product Management,2,Associate's,New York,Japan,Hybrid,Big Tech (FAANG+),Automotive,86.1,8.5,CUDA|C++|SQL|TensorFlow|Azure|Airflow|Python|Docker,8,45400,64100,58700,Top,Mid,2026,9,1,0,1,3.03
12795,Data Analyst,AI Engineering,5.6,Master's,New York,Vietnam,Fully Remote,Mid-size,Healthcare,83.6,1.9,C++|Airflow|SQL|PyTorch|React|Java|CUDA|TensorFlow|AutoGen|Azure,10,41100,84200,76300,Medium,Lead,2026,2,1,0,1,38.92
12796,Data Scientist,IT Operations,10.1,High School,Tokyo,USA,Hybrid,Enterprise,Automotive,90,4.2,,0,53600,108500,86100,High,Mid,2026,12,1,1,1,39.75
12797,Machine Learning Engineer,AI Engineering,11.7,Master's,San Francisco,USA,On-site,Enterprise,Healthcare,93.4,7.3,FastAPI|PyTorch|React|AWS|Python|AutoGen|Docker|TensorFlow|BERT|CUDA,10,43400,114200,84600,Low,Mid,2026,2,0,1,1,5.22
12798,Data Scientist,Product Management,8,Associate's,Beijing,USA,On-site,Big Tech (FAANG+),Education,91,9.1,AWS|Python|React|Airflow|SQL|C++,6,43100,,58200,High,Junior,2026,10,1,1,1,36.98
12799,DevOps Engineer,Data Science,8.8,Associate's,New York,Japan,On-site,Enterprise,Finance,72.4,4,TensorFlow|CUDA|BERT|Airflow|AWS|Java|React|AutoGen|C++,9,69200,87600,36600,High,Mid,2026,8,0,0,1,25.19
12800,Data Analyst,Software Engineering,3,Master's,Tokyo,UK,Fully Remote,Mid-size,Finance,65.4,6.5,AutoGen|BERT|C++|CUDA|AWS|FastAPI|React,7,40100,71700,71800,Top,Junior,2026,11,0,0,0,0.63
12801,Product Manager,Data Science,4.3,PhD,Ho Chi Minh City,Singapore,On-site,Big Tech (FAANG+),Healthcare,75.1,4.4,,0,43000,49700,73400,Medium,Lead,2026,10,0,0,0,34.71
12802,AI Agent Developer,IT Operations,2.4,Associate's,Tokyo,Japan,On-site,Enterprise,E-commerce,76.8,2.8,CUDA|Airflow|TensorFlow|BERT|C++,5,,117700,72800,Top,Lead,2026,6,0,0,0,23.04
12803,AI Agent Developer,Software Engineering,3.7,High School,San Francisco,UK,On-site,Mid-size,Finance,65.7,3.9,TensorFlow|AutoGen,2,21400,158300,80300,High,Mid,2026,5,1,0,0,6.33
12804,Machine Learning Engineer,Data Science,3.4,Master's,Berlin,Japan,Fully Remote,Mid-size,Tech,77,6.7,Python|TensorFlow|AWS|C++|React|SQL|BERT|Java|AutoGen|Airflow,10,43100,84400,64300,Low,Lead,2026,2,0,0,0,8.79
12805,Product Manager,Software Engineering,7.8,PhD,Singapore,China,Hybrid,Startup,Automotive,55.3,7.4,Python|React|AWS|Azure,4,16700,77500,97900,Low,Senior,2026,1,0,1,0,37.89
12806,Software Engineer,AI Engineering,8.4,Master's,Tokyo,UK,Fully Remote,Enterprise,Education,61.6,4.3,,0,40000,134600,91800,Top,Senior,2026,3,0,1,0,47.26
12807,DevOps Engineer,Product Management,14.2,PhD,London,Germany,Fully Remote,Big Tech (FAANG+),E-commerce,87.3,2.4,React|FastAPI|AWS|Java|TensorFlow|Python|SQL|BERT|Docker,9,43000,57500,95600,Low,Senior,2026,11,1,1,0,8.2
12808,Machine Learning Engineer,Data Science,2.9,PhD,London,Germany,On-site,Startup,Tech,59.1,2.3,PyTorch|CUDA,2,43300,164800,111700,Low,Lead,2026,6,0,0,0,20.12
12809,Software Engineer,IT Operations,9.6,High School,Singapore,Singapore,Hybrid,Big Tech (FAANG+),Automotive,57,8.3,BERT,1,42200,97000,86900,Low,Senior,2026,11,0,0,1,15.98
12810,Data Scientist,AI Engineering,12.3,Associate's,Beijing,USA,On-site,Startup,Tech,64.4,6.9,AWS|SQL|C++|BERT|Airflow|AutoGen|PyTorch,7,55600,115000,76300,High,Junior,2026,11,0,0,0,29.34
12811,DevOps Engineer,Data Science,8.4,PhD,London,Japan,On-site,Mid-size,E-commerce,68.6,7.6,,0,27600,101500,72500,Low,Lead,2026,12,0,1,0,9.76
12812,Data Scientist,AI Engineering,3.8,Associate's,Ho Chi Minh City,Vietnam,Fully Remote,Startup,Healthcare,66.4,5.4,AWS,1,57800,-200,92600,Top,Senior,2026,12,1,0,1,28.95
12813,Product Manager,IT Operations,3.9,High School,Tokyo,USA,Fully Remote,Startup,Automotive,68.7,5.1,Docker,1,39900,97400,76900,Low,Lead,2026,12,1,0,1,41.56
12814,Data Analyst,Data Science,0.6,Associate's,Singapore,Singapore,Fully Remote,Startup,Tech,57,2.9,FastAPI|AWS|BERT|AutoGen|Python|PyTorch|Azure,7,65200,84700,29200,High,Senior,2026,5,1,1,1,32.06
12815,DevOps Engineer,IT Operations,4.6,Bachelor's,Ho Chi Minh City,Vietnam,On-site,Enterprise,Education,58.3,2.5,,0,48800,115600,60100,High,,2026,6,1,0,0,9.71
12816,Software Engineer,Software Engineering,11.2,PhD,Beijing,Japan,Hybrid,Startup,Education,61.8,2.4,Java|TensorFlow|AWS|SQL|Airflow|Docker|Azure|AutoGen|React|C++,10,38200,145700,111900,Low,Mid,2026,11,1,1,0,37.45
12817,Data Analyst,IT Operations,0.7,High School,London,USA,Hybrid,Mid-size,Tech,70.1,9.9,Azure|CUDA|Airflow|SQL|FastAPI|BERT|PyTorch|Docker|Python,9,23800,119700,28500,Top,Junior,2026,7,0,0,1,23.01
12818,AI Agent Developer,Software Engineering,3.3,Master's,Singapore,USA,On-site,Big Tech (FAANG+),E-commerce,66.8,8.4,Azure|Python|SQL|CUDA|PyTorch|FastAPI|BERT,7,55900,73400,83600,Low,Mid,2026,7,0,0,0,5.65
12819,Software Engineer,Data Science,10.6,High School,New York,Germany,Hybrid,Enterprise,E-commerce,89.6,6.6,Python|CUDA|PyTorch|BERT|Java|Azure|AWS,7,46200,165900,88700,Medium,Senior,2026,3,0,0,0,16.36
12820,Machine Learning Engineer,Software Engineering,11.7,PhD,Tokyo,Vietnam,On-site,Mid-size,Education,76.3,2.9,SQL|Python|Docker|Airflow|AWS,5,79300,101800,72800,Top,Junior,2026,11,1,1,0,12.07
12821,AI Agent Developer,Data Science,6.8,High School,New York,China,Hybrid,Enterprise,Education,78.8,4,Java|BERT|PyTorch|AutoGen,4,80800,151200,58200,Top,Mid,2026,10,1,0,1,42.17
12822,AI Agent Developer,Data Science,10.5,Master's,Berlin,China,On-site,Big Tech (FAANG+),E-commerce,78,4.2,AWS|SQL|Azure|AutoGen|Airflow|React|Python|TensorFlow|C++|Docker,10,40300,135300,48500,Top,Junior,2026,8,0,1,0,11.35
12823,Machine Learning Engineer,Product Management,5.8,Bachelor's,Beijing,USA,Hybrid,Big Tech (FAANG+),Healthcare,69.9,5.3,Azure|BERT|AWS,3,2900,,79700,Top,Lead,2026,8,1,1,0,25.6
12824,DevOps Engineer,Data Science,2.4,PhD,Berlin,Japan,Fully Remote,Big Tech (FAANG+),Finance,99,4.8,Java|AWS|PyTorch|Airflow,4,67700,142400,67200,Top,Mid,2026,11,0,1,1,32.62
12825,AI Agent Developer,Software Engineering,6,PhD,New York,USA,Fully Remote,Enterprise,Tech,51.9,9.4,Azure|Docker|AutoGen|React|SQL|AWS,6,39400,134700,113600,Low,Senior,2026,3,0,0,1,2.82
12826,Product Manager,Product Management,8.7,High School,New York,Singapore,Fully Remote,Enterprise,Healthcare,60.8,7.5,CUDA|PyTorch|SQL|FastAPI|React|BERT,6,43000,103100,87000,Low,Lead,2026,6,1,1,0,7.05
12827,Software Engineer,Product Management,14.2,Associate's,New York,Germany,Fully Remote,Big Tech (FAANG+),Tech,64.2,1.7,TensorFlow|SQL|AutoGen|Azure,4,73900,82100,65100,Top,Senior,2026,9,0,1,0,39.36
12828,Data Analyst,Data Science,1,Associate's,Berlin,Singapore,On-site,Big Tech (FAANG+),Education,94.1,4.2,TensorFlow|SQL|PyTorch|Azure,4,56900,132600,82400,Top,Senior,2026,1,0,0,0,17.19
12829,AI Agent Developer,IT Operations,7.6,Master's,Singapore,Vietnam,Hybrid,Mid-size,Healthcare,95.9,2.2,CUDA|Airflow|BERT|TensorFlow|PyTorch,5,67000,139700,58100,Medium,Lead,2026,11,1,0,0,35.1
12830,Software Engineer,IT Operations,4.9,Bachelor's,Beijing,Singapore,On-site,Big Tech (FAANG+),Education,92.3,3.5,React,1,,83600,70400,High,,2026,2,0,0,1,37.96
12831,Data Scientist,Product Management,7.6,Bachelor's,San Francisco,USA,Fully Remote,Startup,Education,70.8,9.6,Java,1,46600,124200,30500,High,Lead,2026,2,0,1,0,32.13
12832,Software Engineer,Data Science,0.4,High School,Tokyo,Singapore,Hybrid,Enterprise,Education,95.7,7.3,Azure|CUDA|AWS|BERT|AutoGen,5,63700,86500,66000,Top,Senior,2026,5,0,0,0,29.09
12833,Data Analyst,IT Operations,4.7,High School,San Francisco,Japan,On-site,Mid-size,Automotive,54.9,1.1,CUDA|React|Airflow,3,52100,78000,88600,Top,Junior,2026,6,1,1,1,24.75
12834,Software Engineer,Data Science,12.3,Associate's,Singapore,China,Fully Remote,Enterprise,Finance,82.6,4,AWS|Python|Docker|C++|BERT|Azure|React|TensorFlow|Java,9,60800,117300,70800,High,Mid,2026,3,1,1,0,19.65
12835,Machine Learning Engineer,Data Science,8.3,Bachelor's,Tokyo,Vietnam,Hybrid,Big Tech (FAANG+),Education,96.9,4.9,CUDA|BERT|AutoGen|Docker|Azure|Java|React|Airflow,8,53100,131600,97300,Low,Junior,2026,4,1,1,0,7.47
12836,Data Analyst,Product Management,6.8,Bachelor's,Ho Chi Minh City,USA,Hybrid,Startup,Tech,87.7,6.4,CUDA|Azure|FastAPI|React|SQL|AutoGen|AWS|BERT,8,77200,120700,gf13jbul91ph6pw,Medium,Mid,2026,10,0,0,0,48.64
12837,DevOps Engineer,Product Management,4.3,Bachelor's,San Francisco,Vietnam,Fully Remote,Big Tech (FAANG+),E-commerce,63.9,5.5,BERT|Java|AWS|PyTorch|SQL|FastAPI|TensorFlow|CUDA|Airflow,9,,94500,92900,Medium,Mid,2026,12,1,0,0,32.1
12838,Data Scientist,AI Engineering,4.5,Master's,Ho Chi Minh City,Germany,Fully Remote,Enterprise,Finance,85.9,1.6,,0,41300,54100,124800,Top,Junior,2026,2,0,0,1,9.71
12839,Machine Learning Engineer,IT Operations,5.7,Master's,San Francisco,Singapore,Hybrid,Mid-size,Tech,64.7,5.6,Azure|BERT,2,48200,,100900,Low,Senior,2026,12,1,0,0,41.82
12840,DevOps Engineer,IT Operations,12.5,High School,New York,China,Fully Remote,Enterprise,Automotive,55.6,2.2,React|SQL|FastAPI|Python,4,52400,114900,75900,Low,Lead,2026,3,0,0,1,41.12
12841,Software Engineer,IT Operations,14.5,Associate's,Beijing,Japan,On-site,Mid-size,Education,85.9,5.7,PyTorch|AutoGen|SQL|Docker|FastAPI|Airflow|TensorFlow|Python|React,9,24300,186200,69900,Low,Junior,2026,12,1,1,1,37.65
12842,Data Analyst,Software Engineering,6.6,PhD,San Francisco,Vietnam,Fully Remote,Startup,Tech,59,3.2,CUDA|Python|C++|Airflow|Docker|Azure|AutoGen|AWS|React,9,35100,61100,64800,Low,Senior,2026,8,1,0,0,5.78
12843,Data Scientist,Data Science,5.9,Associate's,Beijing,China,Fully Remote,Big Tech (FAANG+),Tech,55.6,2.3,BERT|Java|React|PyTorch|Python|Azure|CUDA,7,50700,95400,57300,Top,Junior,2026,5,0,0,0,0.9
12844,Machine Learning Engineer,Product Management,12.7,Master's,London,Singapore,Fully Remote,Big Tech (FAANG+),Tech,77.6,3.6,Python|PyTorch|C++|AWS|CUDA|Docker|Azure|FastAPI|AutoGen|Airflow,10,39100,93500,83300,High,,2026,2,1,0,1,35.41
12845,DevOps Engineer,IT Operations,6.4,Master's,London,USA,Hybrid,Startup,Finance,81,1.9,Docker|React|Azure|FastAPI|C++|PyTorch,6,15700,10400,65900,Top,Lead,2026,10,1,1,0,10.23
